브랜드,상호,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점평균매출액(매출액지수),가맹점면적당평균매출액
방가네소고기국밥수육,(주)미래원에프앤씨,2,1,3,0,0,"0
(0.00)","0
(0.00)"
계경목장,(주)계경원,2,1,0,1,0,"0
(0.00)","0
(0.00)"
영하당감자탕,(주)영하,2,2,0,0,1,"0
(0.00)","0
(0.00)"
조선육개장38,조선38육개장,2,0,0,0,0,"0
(0.00)","0
(0.00)"
알찬하루,알찬하루,2,2,0,0,0,"0
(0.00)","0
(0.00)"
해물감자탕,해물감자탕,2,2,0,0,0,"0
(0.00)","0
(0.00)"
따봉시래기,따봉시래기,2,0,0,0,0,"0
(0.00)","0
(0.00)"
족제소,(주)자작나무형제들,2,2,0,0,0,"16,792
(0.04)","5,088
(0.01)"
안가,(주)안가,2,0,0,0,0,"0
(0.00)","0
(0.00)"
화를품은닭,화를품은닭본점,2,0,0,2,0,"0
(0.00)","0
(0.00)"
남기남 부대찌개,(주)남기남,2,0,0,0,0,"0
(0.00)","0
(0.00)"
더자반(The자반),(유)더자반,2,1,0,0,0,"447,915
(1.16)","13,151
(0.03)"
마선생마약국밥,올림엔터프라이즈(OLIMENTERPRISE),2,2,0,0,0,"0
(0.00)","0
(0.00)"
배양리두루치기,돈더미,2,2,0,0,0,"0
(0.00)","0
(0.00)"
어찬바다해물찜,부산창업앤,2,2,0,0,1,"0
(0.00)","0
(0.00)"
호박식당,(주)호박패밀리,2,0,0,0,0,"0
(0.00)","0
(0.00)"
오리궁뎅이,오리궁뎅이,2,0,0,1,1,"0
(0.00)","0
(0.00)"
양파이,(주)호박패밀리,2,0,1,0,0,"0
(0.00)","0
(0.00)"
백년손님서서갈비,하나에프앤비,2,2,0,0,0,"0
(0.00)","0
(0.00)"
바보아재막창,바보아재막창,2,1,0,0,0,"0
(0.00)","0
(0.00)"
수유리찌개백반,씨앤오프렌차이즈(C&O프렌차이즈),2,2,0,0,0,"0
(0.00)","0
(0.00)"
하루방뒷고기,(주)첨성대,2,0,0,0,0,"0
(0.00)","0
(0.00)"
불위에서노는닭,불위에서노는닭,2,1,0,1,0,"0
(0.00)","0
(0.00)"
신의계시,(주)포앤씨,2,1,2,0,0,"0
(0.00)","0
(0.00)"
가마깨비,(주)솔푸드,2,1,0,0,0,"0
(0.00)","0
(0.00)"
국제갈비,(주)에프엠투,2,1,0,0,1,"0
(0.00)","0
(0.00)"
서남왕족발,서남식품,2,0,0,2,0,"0
(0.00)","0
(0.00)"
제주양가네해물한상,(주)핵가족,2,2,0,0,0,"0
(0.00)","0
(0.00)"
국민삼겹살,(주)쭈노에프앤비,2,1,0,3,0,"0
(0.00)","0
(0.00)"
스테이크&부대찌개브라더스,(주)이도감농업회사법인,2,0,0,0,0,"0
(0.00)","0
(0.00)"
강산면옥,(주)강산면옥,2,1,0,0,0,"0
(0.00)","0
(0.00)"
진짜배기명태촌,(주)행복가득,2,2,0,0,0,"0
(0.00)","0
(0.00)"
서울국수,(주)신우에프에스,2,2,0,0,0,"0
(0.00)","0
(0.00)"
해장옥,해장옥(주),2,0,0,0,0,"0
(0.00)","0
(0.00)"
아랑고기국수,아랑고기국수,2,2,0,0,0,"0
(0.00)","0
(0.00)"
아구신랑콩나물색시,아콩수산,2,0,0,0,0,"0
(0.00)","0
(0.00)"
그남자의 돼지갈비,그남자의돼지갈비,2,2,0,0,0,"0
(0.00)","0
(0.00)"
쭈꾸미집,영푸드,2,0,1,0,0,"0
(0.00)","0
(0.00)"
소문(小門),(주)양우돈,2,3,0,1,0,"0
(0.00)","0
(0.00)"
뼈대있는 고수 돼지집,착한창업연구소씨엠아이,2,2,0,0,0,"0
(0.00)","0
(0.00)"
족발중심,원앤원(주),2,0,0,0,0,"0
(0.00)","0
(0.00)"
우등생,(주)육쌈,2,1,0,0,0,"0
(0.00)","0
(0.00)"
청춘껍데기,아특대,2,2,0,0,0,"0
(0.00)","0
(0.00)"
혁지원인 싱싱물회,싱싱물회,2,1,0,0,0,"0
(0.00)","0
(0.00)"
다다미,수완다다미본점,2,0,0,0,0,"0
(0.00)","0
(0.00)"
열라불라연탄집,우리식품,2,2,0,0,0,"0
(0.00)","0
(0.00)"
봉대박찜닭,(주)에프씨봉대박,2,0,0,0,0,"0
(0.00)","0
(0.00)"
바다쭈꾸미,대신푸드,2,0,0,1,0,"0
(0.00)","0
(0.00)"
팔당냉면,농업회사법인푸드앤소울(주),2,1,0,6,0,"0
(0.00)","0
(0.00)"
맛존매콤닭불고기,맛존매콤닭불고기,2,2,0,0,0,"0
(0.00)","0
(0.00)"
불고기브라더스,(주)이도감농업회사법인,2,0,0,0,0,"0
(0.00)","0
(0.00)"
모심 임가네해물촌,임가네해물촌,2,0,0,1,0,"0
(0.00)","0
(0.00)"
부야스곱창,(주)유앤아이컴즈,2,0,2,3,0,"0
(0.00)","0
(0.00)"
왕건이감자탕,(주)푸드윈,2,1,0,0,0,"0
(0.00)","0
(0.00)"
믹스쭈,(주)믹스쭈에프앤씨,2,0,0,0,0,"0
(0.00)","0
(0.00)"
킹스아구찜,킹스아구찜,2,0,0,0,0,"0
(0.00)","0
(0.00)"
순탄고기,순탄고기,1,1,0,0,0,"0
(0.00)","0
(0.00)"
전골의법칙,(주)이노에프앤에스,1,0,0,0,0,"0
(0.00)","0
(0.00)"
어신코뎅이,어신코뎅이,1,0,0,0,0,"0
(0.00)","0
(0.00)"
속초네어장,속초네어장본점,1,0,0,0,0,"0
(0.00)","0
(0.00)"
문숙이미나리식당,(주)제이앤에이치씨,1,1,0,0,0,"0
(0.00)","0
(0.00)"
차돌6키로,(주)디딤,1,0,7,0,0,"314,341
(0.81)","13,831
(0.04)"
장충미도왕족발보쌈,(주)미도식품,1,0,0,0,0,"0
(0.00)","0
(0.00)"
마시기통차,마시기통차,1,0,0,0,0,"0
(0.00)","0
(0.00)"
1967정남순서울곱창,정남순서울곱창에프엔비,1,1,0,0,0,"0
(0.00)","0
(0.00)"
수생목,수생목푸드,1,0,0,0,0,"0
(0.00)","0
(0.00)"
꿀본가네 낙곱새,꿀가네낙곱새,1,1,0,0,0,"0
(0.00)","0
(0.00)"
콩밭에고등어,(주)풀잎채,1,1,0,0,0,"0
(0.00)","0
(0.00)"
마루앤국시,마루앤F/D,1,0,0,0,0,"0
(0.00)","0
(0.00)"
조순금닭도리탕,조순금닭도리탕,1,1,0,0,0,"0
(0.00)","0
(0.00)"
서민식당 서서갈비,원영미트,1,0,0,0,0,"0
(0.00)","0
(0.00)"
젠틀포크,젠틀푸드,1,0,0,0,0,"0
(0.00)","0
(0.00)"
샵인샵팩토리,(주)뉴월드퓨처,1,0,0,2,1,"0
(0.00)","0
(0.00)"
개인화로 한우전문 미소,개인화로한우전문미소,1,0,0,0,0,"0
(0.00)","0
(0.00)"
동춘돌곱창,(주)모두가족,1,1,0,0,0,"0
(0.00)","0
(0.00)"
돈불1971,돈불,1,0,0,1,0,"0
(0.00)","0
(0.00)"
혼삼,혼삼,1,1,0,0,0,"0
(0.00)","0
(0.00)"
토향,(주)토향,1,0,0,0,0,"0
(0.00)","0
(0.00)"
정성으로 빚은 만두고을,서효원,1,0,0,1,0,"0
(0.00)","0
(0.00)"
값질갈비,제이코퍼레이션유한책임회사,1,0,0,0,0,"0
(0.00)","0
(0.00)"
두부품은육개장,두부품은육개장,1,1,0,0,0,"0
(0.00)","0
(0.00)"
Girin The 매운갈비찜,기린더매운갈비찜,1,1,0,0,0,"0
(0.00)","0
(0.00)"
장윤조가마솥국밥,(주)아라에프엔비,1,0,1,0,0,"0
(0.00)","0
(0.00)"
조선팔도,(주)조선팔도,1,0,0,0,0,"0
(0.00)","0
(0.00)"
일등가,(주)더올바른,1,1,0,0,0,"0
(0.00)","0
(0.00)"
불맞고쭈꾸미&삼겹살,디오네푸드,1,1,0,0,0,"0
(0.00)","0
(0.00)"
수라섬,(주)비본코리아,1,1,0,0,0,"0
(0.00)","0
(0.00)"
바다사랑,바다사랑본점,1,1,0,1,0,"0
(0.00)","0
(0.00)"
때깔,T/H푸드,1,1,0,0,0,"0
(0.00)","0
(0.00)"
명태정가,명태정가,1,0,0,0,0,"0
(0.00)","0
(0.00)"
해운대조개찜다퍼주는집,해운대다퍼주는집@조개찜,1,0,0,0,0,"0
(0.00)","0
(0.00)"
동의명가 찌개집,(주)더블에스그룹,1,1,0,0,0,"0
(0.00)","0
(0.00)"
친정,(주)친정,1,1,0,0,0,"0
(0.00)","0
(0.00)"
데블스램&펍,데블스램&펍위례신도시점,1,0,0,0,0,"0
(0.00)","0
(0.00)"
고기와국수이야기,고기와국수이야기,1,0,0,0,0,"0
(0.00)","0
(0.00)"
육감족,육감족,1,0,0,0,0,"0
(0.00)","0
(0.00)"
고덕갈비,고덕갈비,1,0,0,0,0,"0
(0.00)","0
(0.00)"
진수곱창,(주)제이에스푸드,1,1,0,0,0,"0
(0.00)","0
(0.00)"
홍게데이(HONGGEDAY),(주)에이치지푸드,1,0,0,0,0,"0
(0.00)","0
(0.00)"
오늘도찜닭&삼겹&파스타,에스알푸드,1,1,0,0,0,"0
(0.00)","0
(0.00)"
황금식당,(주)디딤,1,0,0,1,1,"688,007
(1.77)","24,678
(0.06)"
반궁,(주)이랜드이츠,1,1,0,0,1,"0
(0.00)","0
(0.00)"
작렬곱창,작렬곱창,1,0,0,0,0,"0
(0.00)","0
(0.00)"
안국밥,올림엔터프라이즈(OLIMENTERPRISE),1,1,0,0,0,"0
(0.00)","0
(0.00)"
모서리집,(주)해밀트레이딩,1,1,0,0,0,"0
(0.00)","0
(0.00)"
맛있는영자씨네,맛있는영자씨네,1,0,0,0,0,"0
(0.00)","0
(0.00)"
청연,청연,1,1,0,0,0,"0
(0.00)","0
(0.00)"
고기대통령,킹메이커,1,0,0,0,0,"0
(0.00)","0
(0.00)"
매취랑,현진에프앤씨(HyeonjinF&C),1,0,0,0,0,"0
(0.00)","0
(0.00)"
소이득,(주)오색만찬,1,1,0,0,0,"0
(0.00)","0
(0.00)"
일산생갈비,(주)엔조이푸드시스템,1,1,0,0,0,"0
(0.00)","0
(0.00)"
킹스덮밥(King's 덮밥),(주)현쿡,1,0,1,0,0,"0
(0.00)","0
(0.00)"
이을감자탕,이을감자탕봉덕점,1,1,0,0,0,"0
(0.00)","0
(0.00)"
사백집 서울대패,(주)길품에프엔비,1,1,0,0,0,"0
(0.00)","0
(0.00)"
갈비토대왕,㈜봉화산푸드,1,0,0,0,0,"0
(0.00)","0
(0.00)"
육백집 서울고깃집,(주)길품에프엔비,1,0,0,0,0,"0
(0.00)","0
(0.00)"
대건명가,프론티어F&B,1,1,0,0,0,"0
(0.00)","0
(0.00)"
1일족발,디앤디코리아,1,1,0,0,0,"0
(0.00)","0
(0.00)"
한상바오와갈비,(주)한상바오,1,0,1,0,0,"0
(0.00)","0
(0.00)"
여우감자탕,(주)와이에프앤씨글로벌,1,0,0,0,0,"0
(0.00)","0
(0.00)"
미추냉삼,(주)디딤,1,0,0,0,0,"366,111
(0.94)","9,588
(0.02)"
두꺼비식당,(주)아시아푸드리퍼블릭,1,1,0,0,0,"0
(0.00)","0
(0.00)"
만파식적,(주)만파식적,1,1,0,0,0,"0
(0.00)","0
(0.00)"
놀부숯불애장닭,(주)놀부,1,0,0,0,0,"0
(0.00)","0
(0.00)"
영산강오리탕,영산강오리탕,1,0,0,0,0,"0
(0.00)","0
(0.00)"
쉐프밀(chefmeal),(주)푸드감동을주다,1,0,1,0,0,"0
(0.00)","0
(0.00)"
더짱터,에프에스알,1,0,0,0,0,"0
(0.00)","0
(0.00)"
사랑채애,에프앤에스(주),1,0,0,0,0,"0
(0.00)","0
(0.00)"
놀부유황오리진흙구이,(주)놀부,1,0,0,0,0,"623,671
(1.61)","4,158
(0.01)"
정일면옥,(주)정일,1,1,0,0,0,"0
(0.00)","0
(0.00)"
올더플레이트(ALL THE PLATE),에이치더블유푸드시스템,1,1,0,0,0,"0
(0.00)","0
(0.00)"
똥찌비,똥찌비,1,1,0,0,0,"0
(0.00)","0
(0.00)"
백참,(주)기영에프앤비,1,2,0,1,0,"0
(0.00)","0
(0.00)"
편장군족발,(주)편장군족발,1,1,0,0,0,"0
(0.00)","0
(0.00)"
동양백반,딜리셔스피플,1,1,0,0,0,"0
(0.00)","0
(0.00)"
신송자 신마산 식당,(주)신송자신마산,1,1,0,0,0,"0
(0.00)","0
(0.00)"
대한국밥,(주)더본코리아,1,0,0,1,0,"0
(0.00)","0
(0.00)"
황금곱창,(주)더황금푸드,1,1,0,0,0,"0
(0.00)","0
(0.00)"
버섯잔치집,버섯잔치집,1,1,0,0,0,"0
(0.00)","0
(0.00)"
백스비빔밥,(주)더본코리아,1,0,0,1,0,"0
(0.00)","0
(0.00)"
황태장인,(주)팀웍앤비,1,0,1,0,0,"0
(0.00)","0
(0.00)"
마왕찜닭도리,도깨비Food(푸드),0,0,0,0,0,"0
(0.00)","0
(0.00)"
백년갈비외 1,장만호에프씨협동조합,0,0,0,0,0,"0
(0.00)","0
(0.00)"
돈애반해,(주)푸드로,0,0,0,0,0,"0
(0.00)","0
(0.00)"
함흥제일 속초 코다리냉면,(주)선호에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
순리한식당,순리푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
제육참잘하는집,아침의부엌,0,0,0,0,0,"0
(0.00)","0
(0.00)"
김미자당진아구동태찜탕,(주)케이엠제이코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
전주생구이,(주)다가본,0,0,0,0,0,"0
(0.00)","0
(0.00)"
유담떡갈비,유담식품,0,0,0,0,0,"0
(0.00)","0
(0.00)"
김진오 김실장왕족발,서남시장김실장왕족발,0,0,0,0,0,"0
(0.00)","0
(0.00)"
찜닭은그집,그집푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
마장동김씨,씨컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
호구비빔밥&김치찌개,제이제이푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
소문난밥상,(주)에스비에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
마앤약감자탕해장국,청진동해장국,0,0,0,0,0,"0
(0.00)","0
(0.00)"
대한민국 고기집,(주)바른푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
청년곱창,(주)청년에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
카츠윤,윤푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
프로키친,프로키친,0,0,0,0,0,"0
(0.00)","0
(0.00)"
삼정꼬랑지,미코에프씨(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
마부육전,마부육전스토리,0,0,0,0,0,"0
(0.00)","0
(0.00)"
황금대구뽈,㈜티.케이.피,0,0,0,0,0,"0
(0.00)","0
(0.00)"
서서방 숯불닭갈비 돼지갈비,서서방숯불닭갈비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
국밥쟁이,(주)국밥쟁이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
물고기,원영미트,0,0,0,0,0,"0
(0.00)","0
(0.00)"
갈비씨,(주)남강푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
구찌부찌,(주)축제의나라,0,0,0,0,0,"0
(0.00)","0
(0.00)"
압구정 부대찌개&닭갈비,(주)한울,0,0,0,0,0,"0
(0.00)","0
(0.00)"
리가든다옴,리가든송천점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
편백가원,편백가원,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이도춘양,(주)이도상점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
무한리필통큰소,(주)통큰가족,0,0,0,0,0,"0
(0.00)","0
(0.00)"
진골김치찜,쓰리알컴퍼니(3RCOMPANY),0,0,0,0,0,"0
(0.00)","0
(0.00)"
마마찜갈비,(주)찌니호야프랜드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
무원골 흑돈대패,정상FC,0,0,0,0,0,"0
(0.00)","0
(0.00)"
냉철한삼겹,(주)거성에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
괭이부리마을,신솔푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오륙칼국수,약콩세가,0,0,0,0,0,"0
(0.00)","0
(0.00)"
삼겹식당,삼겹식당,0,0,0,0,0,"0
(0.00)","0
(0.00)"
족발이 땡기는 날,족발이땡기는날,0,0,0,0,0,"0
(0.00)","0
(0.00)"
강릉장칼국수,(주)알에스푸드빌,0,0,0,0,0,"0
(0.00)","0
(0.00)"
유가솜씨닭갈비,맛모아식품,0,0,0,0,0,"0
(0.00)","0
(0.00)"
혼밥또시락,내가먹F&B,0,0,0,0,0,"0
(0.00)","0
(0.00)"
바담코다리네,(주)바담,0,0,0,0,0,"0
(0.00)","0
(0.00)"
곱창플렉스,(주)푸드박스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
돈골순대국,청암푸드시스템,0,0,0,0,0,"0
(0.00)","0
(0.00)"
우 샤랄라 돌곱창,(주)금표에프앤디,0,0,0,0,0,"0
(0.00)","0
(0.00)"
용범양대창,(주)김승용에프에스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
홈쿡,(주)엠케이우성,0,0,0,0,0,"0
(0.00)","0
(0.00)"
정성갈비찜도시락,이본홀딩스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
마약돼지김치찌개,도깨비Food(푸드),0,0,0,0,0,"0
(0.00)","0
(0.00)"
교반,교반본점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
고기극찬,고기극찬,0,0,0,0,0,"0
(0.00)","0
(0.00)"
내조국국밥,(주)내조국국밥,0,0,0,0,0,"0
(0.00)","0
(0.00)"
손찬,㈜손찬,0,0,0,0,0,"0
(0.00)","0
(0.00)"
내가찜한갈비찜,도깨비Food(푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한근숯불닭갈비,(주)비에스인큐,0,0,0,0,0,"0
(0.00)","0
(0.00)"
강순자옛맛김치찌개,강푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
감성낙곱새,(주)에이치엔푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
대국,쉐프의연구소,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한양장터국밥,(주)화인에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
수왕초장집,(주)장집,0,0,0,0,0,"0
(0.00)","0
(0.00)"
서민돼지,(주)푸드리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
불량꽃게,밀포유,0,0,0,0,0,"0
(0.00)","0
(0.00)"
을지로골목집,(주)에이알피그룹,0,0,0,0,0,"0
(0.00)","0
(0.00)"
바른찌개,솔든코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
옥소반,(주)옥소반,0,0,0,0,0,"0
(0.00)","0
(0.00)"
아라쭈꾸미,(주)리온코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
내만삼겹살,우리동네쉐프,0,0,0,0,0,"0
(0.00)","0
(0.00)"
출근길생고기,박가네푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
채영진의명품생고기무한리필,명품MP,0,0,0,0,0,"0
(0.00)","0
(0.00)"
육각수냉면,육각수냉면중리점,0,0,0,0,0,"0
(0.00)","0
(0.00)"
전복서커스,(주)핵가족,0,0,0,0,0,"0
(0.00)","0
(0.00)"
곱창광,(주)와이즈페이퍼,0,0,0,0,0,"0
(0.00)","0
(0.00)"
조바우가마솥추어탕,조바우가마솥추어탕,0,0,0,0,0,"0
(0.00)","0
(0.00)"
닭밥,패밀리에프엔씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
제주등뼈가,(주)푸드윈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
종일가,종일F&B,0,0,0,0,0,"0
(0.00)","0
(0.00)"
청년찌개,청년찌개,0,0,0,0,0,"0
(0.00)","0
(0.00)"
인생아구찜,인생아구찜,0,0,0,0,0,"0
(0.00)","0
(0.00)"
푸드센터(FOOD CENTER),올체인지파트너스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이츠닭,(주)동네사람들,0,0,0,0,0,"0
(0.00)","0
(0.00)"
족도리,(주)미산푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
본가집밥상,비에스에프엔씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꿀육회,제이커머스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한결통아구찜,한결프렌차이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
경복궁개성손만두,서울물류,0,0,0,0,0,"0
(0.00)","0
(0.00)"
우리소육회마왕,제이제이(JJ)brother,0,0,0,0,0,"0
(0.00)","0
(0.00)"
급냉삼겹살,급냉삼겹살,0,0,0,0,0,"0
(0.00)","0
(0.00)"
강너머남촌숯불닭갈비,(주)케이씨앤컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
화요미,(주)풀잎채,0,0,0,0,0,"0
(0.00)","0
(0.00)"
반달전집,(주)디딤,0,0,0,0,0,"0
(0.00)","0
(0.00)"
연안해물칼국수,(주)디딤,0,0,0,0,0,"0
(0.00)","0
(0.00)"
두둠치밥,미르fnc,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이정혁 계양 동태탕 동태찜,(주)신화식품,0,0,0,0,0,"0
(0.00)","0
(0.00)"
옹아리벌교꼬막,(주)옹아리제이에스유통,0,0,0,0,0,"0
(0.00)","0
(0.00)"
황해수육,황해푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한라담,(주)디딤,0,0,0,0,0,"0
(0.00)","0
(0.00)"
더다함감자탕,더다함감자탕,0,0,0,0,0,"0
(0.00)","0
(0.00)"
권사부 순대국,서가네순대국,0,0,0,0,0,"0
(0.00)","0
(0.00)"
도리삼도리,(주)이노에프앤에스,0,0,0,0,0,"0
(0.00)","0
(0.00)"
"챙길,밥",(주)아이언가이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
미스터낙지,미스터낙지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
죽향갈비안창집,(주)제이슨코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이선생짜글이,한울프랜차이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
어구미,제이엠인터내셔널(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
더갈비,더갈비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
호랭이곱창,(주)디딤,0,0,0,0,0,"0
(0.00)","0
(0.00)"
청년컵밥,(주)청년에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
두심스 독도해물알찜,두심스F&S,0,0,0,0,0,"0
(0.00)","0
(0.00)"
똥집이야기,똥집이야기,0,0,0,0,0,"0
(0.00)","0
(0.00)"
홍콩할매불닭발,삼정코리아,0,0,0,0,0,"0
(0.00)","0
(0.00)"
와우족발,와우족발,0,0,0,0,0,"0
(0.00)","0
(0.00)"
기운찬식탁,(주)더미자,0,0,0,0,0,"0
(0.00)","0
(0.00)"
구어찌,(주)제이푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
MNFK 양정 명동찌개마을,양정명동찌개마을,0,0,0,0,0,"0
(0.00)","0
(0.00)"
그믐족발,그믐족발,0,0,0,0,0,"0
(0.00)","0
(0.00)"
짚신매운갈비찜,(주)음식생각,0,0,0,0,0,"0
(0.00)","0
(0.00)"
최프로의요리킹,(주)오색만찬,0,0,0,0,0,"0
(0.00)","0
(0.00)"
김진호 대왕족발,대왕보쌈식족발,0,0,0,0,0,"0
(0.00)","0
(0.00)"
1967 삼대 서울곱창,(주)케이에스피에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
철든놈익스프레스(철든놈EXP),(주)아이언가이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
신미경정통춘천닭갈비,정통춘천닭갈비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
미소그릴,예령산업,0,0,0,0,0,"0
(0.00)","0
(0.00)"
등뼈연구소,밀포유,0,0,0,0,0,"0
(0.00)","0
(0.00)"
삼원돈,(주)조은세상에프엔씨,0,0,0,0,0,"0
(0.00)","0
(0.00)"
터진만두,터진만두,0,0,0,0,0,"0
(0.00)","0
(0.00)"
산들바람,(주)강산면옥,0,0,0,0,0,"0
(0.00)","0
(0.00)"
정온달집,(주)밥재이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
백성고기집,와이제푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
두판닭갈비,윤미푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
한끼명가,브라더F&H,0,0,0,0,0,"0
(0.00)","0
(0.00)"
듬박이찌개,(주)듬박이스트,0,0,0,0,0,"0
(0.00)","0
(0.00)"
동리장,(주)은태에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
조선비빔,(주)훌랄라,0,0,0,0,0,"0
(0.00)","0
(0.00)"
황금명태본가,옥란식품,0,0,0,0,0,"0
(0.00)","0
(0.00)"
찜피,이수푸드빌,0,0,0,0,0,"0
(0.00)","0
(0.00)"
곱돌이곱창,(주)지디프랜차이즈,0,0,0,0,0,"0
(0.00)","0
(0.00)"
육남매,㈜바로푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
뚱쓰부대찌개,더원(Theone),0,0,0,0,0,"0
(0.00)","0
(0.00)"
동태랑,(주)음식의전당,0,0,0,0,0,"0
(0.00)","0
(0.00)"
만수미당,(주)새모양에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
이승현의 착한게장,(주)노고단,0,0,0,0,0,"0
(0.00)","0
(0.00)"
신기한면,신기한면,0,0,0,0,0,"0
(0.00)","0
(0.00)"
찜닭의민족,(주)아이센스푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
보승회관,보승FC,0,0,0,0,0,"0
(0.00)","0
(0.00)"
브라이트스타,(주)브라이트스타,0,0,0,0,0,"0
(0.00)","0
(0.00)"
2020돈우회관,올바른컴퍼니,0,0,0,0,0,"0
(0.00)","0
(0.00)"
싸가지고가게,이솔푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오마이양대창,(주)행복한구이세상,0,0,0,0,0,"0
(0.00)","0
(0.00)"
우겹다짐,(주)아이언미트,0,0,0,0,0,"0
(0.00)","0
(0.00)"
소문난대구왕뽈찜,소문난대구왕뽈찜,0,0,0,0,0,"0
(0.00)","0
(0.00)"
삼환축산,(주)쓰리티에이치이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
부산칠칠집,(주)더쉐프,0,0,0,0,0,"0
(0.00)","0
(0.00)"
양평두물머리 해장국,(주)나라찬에프엔비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
뚱보아구찜&해물탕,쉐프의연구소,0,0,0,0,0,"0
(0.00)","0
(0.00)"
꾸지뽕 양념 숯불갈비,천사꾸지뽕무한리필,0,0,0,0,0,"0
(0.00)","0
(0.00)"
별미지교,다옴에프엠에스(주),0,0,0,0,0,"0
(0.00)","0
(0.00)"
연남숯불닭갈비,(주)디딤,0,0,0,0,0,"0
(0.00)","0
(0.00)"
그집곱닭도리탕,그집푸드,0,0,0,0,0,"0
(0.00)","0
(0.00)"
"심스조개전골,칼국수","심's조개전골,칼국수",0,0,0,0,0,"0
(0.00)","0
(0.00)"
천하대창군,(주)천하에프앤비,0,0,0,0,0,"0
(0.00)","0
(0.00)"
경원해물찜아구찜,경원해물찜아구찜,0,0,0,0,0,"0
(0.00)","0
(0.00)"
오늘게장,(주)알제이,0,0,0,0,0,"0
(0.00)","0
(0.00)"
바담코다리네,(주)바담,0,0,0,0,0,"0
(0.00)","0
(0.00)"
쫄삼예찬,(주)엘에이치지,0,0,0,0,0,"0
(0.00)","0
(0.00)"
